claim_id,Month,Make,Fault,PoliceReportFiled,WitnessPresent,Risk_Score,Risk_Level
2794,Sep,Ford,Policy Holder,No,No,0.5780923413636562,Medium
2795,Nov,Pontiac,Policy Holder,No,No,0.044846107876214666,Low
2796,Apr,Chevrolet,Third Party,No,No,0.08333606694535894,Low
2797,Nov,Honda,Third Party,No,No,0.018314386337607583,Low
2798,Dec,Toyota,Policy Holder,No,No,0.044767845947849536,Low
2799,Dec,Honda,Policy Holder,No,No,0.08360416882929587,Low
2800,Dec,Pontiac,Third Party,No,No,0.04254431786907884,Low
2801,Dec,Pontiac,Policy Holder,No,No,0.06584841994596353,Low
2802,Dec,Mazda,Third Party,No,No,0.10835325826660136,Low
2803,Apr,Chevrolet,Third Party,No,No,0.032056519859973875,Low
2804,Oct,Honda,Policy Holder,No,No,0.11488162435333014,Low
2805,Oct,Pontiac,Policy Holder,No,No,0.0925951992224364,Low
2806,Apr,Ford,Policy Holder,No,No,0.9913459061603765,High
2807,Sep,Chevrolet,Policy Holder,No,No,0.11528783423658433,Low
2808,Sep,Pontiac,Policy Holder,No,No,0.0816099188298064,Low
2809,Apr,Accura,Policy Holder,No,No,0.7067635113015902,High
2810,Aug,Accura,Policy Holder,No,No,0.6918169382577323,High
2811,Aug,Chevrolet,Third Party,No,No,0.03297136672088754,Low
2812,Aug,Honda,Policy Holder,No,No,0.6947727323292172,High
2813,Aug,Toyota,Policy Holder,No,No,0.07385680339749609,Low
2814,Aug,Chevrolet,Third Party,No,No,0.05617994021203718,Low
2815,Aug,Mazda,Policy Holder,No,No,0.10174583958895043,Low
2816,Aug,Honda,Third Party,No,Yes,0.07736322387764628,Low
2817,Aug,Accura,Policy Holder,No,No,0.16891460917365914,Low
2818,Aug,Chevrolet,Policy Holder,No,No,0.7767246232047166,High
2819,Dec,Pontiac,Policy Holder,No,No,0.0866372035019262,Low
2820,Dec,Pontiac,Policy Holder,No,No,0.12132963421320087,Low
2821,Apr,Chevrolet,Policy Holder,No,No,0.6955841147482351,High
2822,Apr,Pontiac,Policy Holder,No,No,0.8321943396270879,High
2823,Dec,Toyota,Policy Holder,No,No,0.09189245449761137,Low
2824,Dec,Toyota,Policy Holder,No,No,0.09147397124367186,Low
2825,Nov,Pontiac,Policy Holder,No,No,0.4838951037431039,Medium
2826,Nov,Pontiac,Policy Holder,No,No,0.6228616829987266,High
2827,Nov,Saab,Policy Holder,No,No,0.07459503452210133,Low
2828,Oct,VW,Policy Holder,No,No,0.02247274939898852,Low
2829,Sep,Chevrolet,Policy Holder,No,No,0.08089424408922694,Low
2830,Sep,Chevrolet,Policy Holder,No,No,0.19390467017849186,Low
2831,Sep,Pontiac,Policy Holder,No,No,0.11411729946675975,Low
2832,Sep,Toyota,Policy Holder,No,No,0.6215980224569526,High
2833,Aug,Accura,Policy Holder,No,No,0.7806432453383104,High
2834,Jul,Honda,Policy Holder,No,No,0.0420324180570908,Low
2835,Jul,Honda,Third Party,No,No,0.024546405553666314,Low
2836,Jul,Mazda,Policy Holder,No,No,0.3637237856613651,Medium
2837,Jul,VW,Policy Holder,No,No,0.016800871755860296,Low
2838,Jun,Saab,Policy Holder,No,No,0.12665853643316866,Low
2839,Nov,Toyota,Policy Holder,No,No,0.669065387822776,High
2840,Jan,Pontiac,Policy Holder,No,No,0.0785185749173899,Low
2841,Feb,Toyota,Policy Holder,No,No,0.789982681548132,High
2842,Feb,Chevrolet,Policy Holder,No,No,0.10563667202645807,Low
2843,Feb,Pontiac,Policy Holder,No,No,0.6131801599730797,High
2844,Feb,Chevrolet,Policy Holder,No,No,0.17893453458238,Low
2845,Jan,Toyota,Third Party,No,No,0.0041726308052563756,Low
2846,Jan,Chevrolet,Third Party,No,No,0.07468762429461466,Low
2847,Feb,Mazda,Policy Holder,No,No,0.6057503504312106,High
2848,Feb,Toyota,Policy Holder,No,No,0.6946788539944768,High
2849,Feb,VW,Policy Holder,No,No,0.03422419742963187,Low
2850,Dec,Pontiac,Policy Holder,No,No,0.7964629641686172,High
2851,Nov,Accura,Policy Holder,No,No,0.7780233862120521,High
2852,Apr,Honda,Policy Holder,No,No,0.8412714701125451,High
2853,Mar,Ford,Policy Holder,No,No,0.22376781355908512,Low
2854,Mar,Toyota,Policy Holder,No,No,0.8454752551533808,High
2855,Mar,Mazda,Policy Holder,No,No,0.08417515293618458,Low
2856,Apr,Toyota,Policy Holder,No,No,0.09991535210753931,Low
2857,Apr,Pontiac,Third Party,No,No,0.7798067297152091,High
2858,Apr,Pontiac,Third Party,No,No,0.05730823126404431,Low
2859,Apr,Pontiac,Policy Holder,No,No,0.5943931009776613,Medium
2860,Oct,Toyota,Policy Holder,No,No,0.09397353219175321,Low
2861,Apr,Chevrolet,Policy Holder,No,No,0.7679239589403901,High
2862,Apr,Pontiac,Policy Holder,No,No,0.7781215335609116,High
2863,Mar,Pontiac,Policy Holder,No,No,0.6191313808559713,High
2864,Apr,Pontiac,Policy Holder,No,No,0.7570843080058065,High
2865,Jun,Pontiac,Policy Holder,No,No,0.602320179638319,High
2866,Oct,Honda,Policy Holder,No,No,0.8234876445488664,High
2867,Nov,Toyota,Policy Holder,No,Yes,0.6577415254198146,High
2868,Apr,Pontiac,Third Party,No,No,0.06582457376166138,Low
2869,Nov,Pontiac,Third Party,No,No,0.021141245328275344,Low
2870,Dec,Honda,Policy Holder,No,No,0.45539921966855473,Medium
2871,Sep,Pontiac,Third Party,No,No,0.08306548343054346,Low
2872,Apr,Pontiac,Policy Holder,No,No,0.670250950587183,High
2873,Apr,Pontiac,Policy Holder,No,No,0.021875613420504158,Low
2874,May,Honda,Policy Holder,No,No,0.6543813356770338,High
2875,May,Mazda,Policy Holder,No,No,0.6824221289386607,High
2876,Jun,Honda,Policy Holder,No,No,0.44043371515367213,Medium
2877,Jun,Ford,Policy Holder,No,No,0.6612271644929761,High
2878,Jun,Honda,Third Party,No,No,0.09901684428199825,Low
2879,Jun,Pontiac,Third Party,No,No,0.06430951533262642,Low
2880,Jul,Toyota,Policy Holder,No,No,0.7120558364057836,High
2881,Aug,Nisson,Policy Holder,No,No,0.5749161397161572,Medium
2882,Aug,Chevrolet,Policy Holder,No,No,0.5800349100998282,Medium
2883,Jul,Ford,Policy Holder,No,No,0.09488413690751649,Low
2884,Aug,Toyota,Third Party,No,No,0.08053170604387139,Low
2885,Aug,Pontiac,Third Party,No,No,0.13076134566888317,Low
2886,Apr,Pontiac,Policy Holder,No,No,0.6958028924742291,High
2887,Aug,Toyota,Policy Holder,No,No,0.0606060910161545,Low
2888,Aug,Mazda,Policy Holder,No,No,0.677689757794295,High
2889,Sep,Mazda,Policy Holder,No,No,0.061569015784131216,Low
2890,Sep,Pontiac,Third Party,No,No,0.09810507165454341,Low
2891,Nov,Honda,Third Party,No,No,0.0015219548235363737,Low
2892,Dec,Toyota,Policy Holder,No,No,0.0747315545378933,Low
2893,Dec,Chevrolet,Policy Holder,No,No,0.1027834265656561,Low
2894,Nov,Honda,Third Party,Yes,No,0.05183143707918544,Low
2895,Apr,Mazda,Policy Holder,No,No,0.6032836733457341,High
2896,Apr,Mazda,Policy Holder,No,No,0.7462798231781549,High
2897,Apr,Chevrolet,Policy Holder,No,No,0.11138032227327095,Low
2898,Apr,Mazda,Policy Holder,No,No,0.7279609735493502,High
2899,Apr,Toyota,Third Party,No,No,0.07812199892583949,Low
2900,Jun,Chevrolet,Policy Holder,No,No,0.13831963413678872,Low
2901,Jul,Chevrolet,Policy Holder,No,No,0.047315909455805896,Low
2902,Oct,Accura,Policy Holder,No,No,0.6530868785541568,High
2903,Oct,Pontiac,Policy Holder,No,No,0.09039350210694008,Low
2904,Nov,Accura,Policy Holder,Yes,No,0.650248979214395,High
2905,Aug,Pontiac,Policy Holder,No,No,0.11518310674826102,Low
2906,Aug,VW,Policy Holder,No,No,0.02621376433385704,Low
2907,Jul,Honda,Policy Holder,No,No,0.050564402783261075,Low
2908,Jul,Honda,Policy Holder,No,No,0.9665709015278118,High
2909,May,Pontiac,Policy Holder,No,No,0.7489640027349246,High
2910,Apr,Toyota,Policy Holder,No,No,0.7769589340769733,High
2911,Apr,Pontiac,Policy Holder,No,No,0.6859222128529885,High
2912,Apr,Pontiac,Policy Holder,No,No,0.15261370665749724,Low
2913,Apr,Pontiac,Policy Holder,No,No,0.7229539303095405,High
2914,Apr,Toyota,Policy Holder,No,No,0.6590068788533701,High
2915,Apr,Honda,Policy Holder,No,No,0.7096214783992989,High
2916,Nov,Pontiac,Policy Holder,No,No,0.48267280663370654,Medium
2917,Nov,Mazda,Policy Holder,No,No,0.3214025012730689,Medium
2918,Apr,Toyota,Third Party,No,No,0.13337955637630097,Low
2919,Oct,Chevrolet,Policy Holder,No,No,0.19053369524657957,Low
2920,Oct,Pontiac,Third Party,No,No,0.002972633449248537,Low
2921,Oct,Chevrolet,Policy Holder,No,No,0.6155897159289226,High
2922,Oct,Toyota,Policy Holder,No,No,0.12813209137441162,Low
2923,Apr,Ford,Policy Holder,No,No,0.7321237548949667,High
2924,Aug,Pontiac,Policy Holder,No,No,0.6688704136807805,High
2925,Aug,Mazda,Policy Holder,No,No,0.7266998009402925,High
2926,Aug,Pontiac,Policy Holder,No,No,0.8270653443953546,High
2927,Jul,Accura,Policy Holder,No,No,0.7147786277819442,High
2928,Jul,Mazda,Policy Holder,No,No,0.4991345098797723,Medium
2929,Jul,Pontiac,Policy Holder,No,No,0.6467049256186901,High
2930,Jul,Toyota,Policy Holder,No,No,0.48427596053349764,Medium
2931,Jul,Honda,Third Party,No,No,0.1206239260696106,Low
2932,Jul,Saab,Third Party,No,No,0.06867428790220995,Low
2933,Jul,Toyota,Policy Holder,No,No,0.12257942511389036,Low
2934,Apr,Honda,Policy Holder,No,No,0.14812222690237123,Low
2935,Jun,Mazda,Third Party,No,No,0.03834395038236425,Low
2936,Jun,Mazda,Policy Holder,No,No,0.7225172468589055,High
2937,May,Pontiac,Policy Holder,No,No,0.09310012445080248,Low
2938,May,Mazda,Third Party,No,No,0.04470635676885137,Low
2939,Apr,Honda,Policy Holder,No,No,0.598070400311683,Medium
2940,Jan,Accura,Policy Holder,No,No,0.6368297199078964,High
2941,Nov,Honda,Third Party,No,No,0.01176332198136486,Low
2942,Mar,Pontiac,Policy Holder,No,No,0.15460441194317057,Low
2943,Nov,VW,Policy Holder,No,No,0.023240224701435813,Low
2944,Oct,Accura,Third Party,No,No,0.06926621343042416,Low
2945,Jul,Toyota,Policy Holder,No,No,0.07144434844980378,Low
2946,Jun,Chevrolet,Policy Holder,No,No,0.7064182712437285,High
2947,Jun,VW,Policy Holder,No,No,0.030485874087344687,Low
2948,Mar,Toyota,Third Party,No,No,0.08903461588676262,Low
2949,Mar,Toyota,Policy Holder,No,No,0.7221578732553467,High
2950,Mar,Chevrolet,Policy Holder,No,No,0.7348914500516971,High
2951,Mar,Mazda,Third Party,No,No,0.06609657652803379,Low
2952,Mar,Honda,Policy Holder,No,No,0.8932372285178292,High
2953,Feb,Honda,Policy Holder,No,No,0.09363797540331881,Low
2954,Apr,Mazda,Policy Holder,No,No,0.7159187846002691,High
2955,Dec,Pontiac,Policy Holder,No,No,0.014649493768235914,Low
2956,Dec,Chevrolet,Policy Holder,No,No,0.6516240817933286,High
2957,Feb,Mazda,Third Party,No,No,0.09770672173220128,Low
2958,Dec,Pontiac,Policy Holder,No,No,0.7010608787796796,High
2959,Nov,VW,Policy Holder,No,No,0.2823965772813599,Low
2960,Apr,Pontiac,Third Party,No,No,0.08299349009458798,Low
2961,Dec,Mazda,Policy Holder,No,No,0.08138934645990949,Low
2962,Dec,Chevrolet,Third Party,No,No,0.032416270053717645,Low
2963,Apr,Honda,Policy Holder,No,No,0.7457423296047266,High
2964,Apr,Toyota,Third Party,No,No,0.09779870356417872,Low
2965,Aug,Chevrolet,Policy Holder,No,No,0.14331510159070443,Low
2966,Oct,Mazda,Policy Holder,No,No,0.07703011280241198,Low
2967,Oct,Toyota,Policy Holder,No,No,0.14749376478564705,Low
2968,Apr,Honda,Policy Holder,No,No,0.15260233633776696,Low
2969,Apr,Pontiac,Policy Holder,No,No,0.3096802539765193,Medium
2970,Apr,Dodge,Third Party,No,No,0.013463429636563263,Low
2971,Dec,Honda,Policy Holder,No,No,0.05740660047780147,Low
2972,Dec,Mazda,Policy Holder,No,No,0.07449354127659455,Low
2973,Dec,Chevrolet,Policy Holder,No,No,0.590360445344041,Medium
2974,Apr,Honda,Policy Holder,No,No,0.9003842677885321,High
2975,Dec,Toyota,Third Party,No,No,0.044938374286909125,Low
2976,Oct,Chevrolet,Policy Holder,No,No,0.6519395784929538,High
2977,Sep,Mazda,Third Party,No,No,0.07925537817111317,Low
2978,Sep,Toyota,Policy Holder,No,No,0.5756491591387485,Medium
2979,Aug,Pontiac,Policy Holder,No,No,0.5600091530309088,Medium
2980,Apr,Toyota,Policy Holder,No,No,0.6186627070005257,High
2981,Mar,Chevrolet,Policy Holder,No,No,0.12075454878056027,Low
2982,Dec,VW,Policy Holder,No,No,0.3340015746397272,Medium
2983,Dec,Honda,Third Party,No,No,0.04417648579443096,Low
2984,Jan,Toyota,Policy Holder,No,No,0.7544259474327125,High
2985,Aug,Mazda,Policy Holder,No,No,0.7622662258468907,High
2986,Mar,Chevrolet,Policy Holder,No,No,0.15706592785539517,Low
2987,Feb,Chevrolet,Policy Holder,No,No,0.5591605311743658,Medium
2988,Mar,Pontiac,Policy Holder,No,No,0.8003780995012301,High
2989,Apr,Toyota,Policy Holder,No,No,0.713343706865925,High
2990,Sep,Mazda,Third Party,No,No,0.002212894396425873,Low
2991,May,Honda,Policy Holder,No,No,0.06043512156595874,Low
2992,Mar,Toyota,Policy Holder,No,No,0.6699996110663101,High
2993,Jul,Honda,Policy Holder,No,No,0.07339028630080917,Low
2994,Oct,Mazda,Policy Holder,No,No,0.6651776083616074,High
2995,Nov,Mazda,Policy Holder,No,No,0.14972850690519462,Low
2996,Apr,VW,Policy Holder,No,No,0.023967462484770326,Low
2997,May,Pontiac,Policy Holder,No,No,0.1886213042195466,Low
2998,May,Pontiac,Third Party,No,No,0.04317312208711708,Low
2999,May,Pontiac,Policy Holder,No,No,0.11575459231059551,Low
3000,Apr,Pontiac,Policy Holder,No,No,0.7318365470265111,High
3001,Jun,Mazda,Policy Holder,No,No,0.5654629885654542,Medium
3002,May,Toyota,Policy Holder,No,No,0.7382434538740905,High
3003,Jun,Chevrolet,Third Party,No,No,0.05594150257243992,Low
3004,Jun,Mazda,Policy Holder,No,No,0.09747415535090101,Low
3005,Jul,Mazda,Policy Holder,No,No,0.599007818882684,Medium
3006,Aug,Honda,Policy Holder,No,No,0.7556173841099393,High
3007,Aug,Mazda,Policy Holder,No,No,0.12022336532585383,Low
3008,Aug,Pontiac,Policy Holder,No,No,0.09651969026539517,Low
3009,Sep,Accura,Third Party,No,No,0.0038041728534646125,Low
3010,Sep,Pontiac,Third Party,No,No,0.6911071861085335,High
3011,Apr,Pontiac,Policy Holder,No,No,0.6297912692459731,High
3012,Oct,Ford,Policy Holder,No,No,0.2711071376715305,Low
3013,Oct,Honda,Third Party,No,No,0.04525577992194604,Low
3014,Nov,Accura,Third Party,No,No,0.0317572594112678,Low
3015,May,Mazda,Policy Holder,No,No,0.6324712032389257,High
3016,Jun,Pontiac,Policy Holder,No,No,0.5184496221417774,Medium
3017,Sep,Toyota,Policy Holder,No,No,0.7051810575786118,High
3018,Aug,Toyota,Third Party,No,No,0.006907838534366656,Low
3019,May,Honda,Policy Holder,No,No,0.6667628849417311,High
3020,Jul,Pontiac,Third Party,No,No,0.028441772609075284,Low
3021,Jul,Mazda,Third Party,No,No,0.03147604865915548,Low
3022,Sep,Chevrolet,Policy Holder,No,No,0.7069401990221319,High
3023,Aug,Mazda,Policy Holder,No,No,0.5470402524115363,Medium
3024,Aug,Toyota,Policy Holder,No,No,0.049931384948244985,Low
3025,Aug,Chevrolet,Policy Holder,No,No,0.06873970105255912,Low
3026,Dec,Toyota,Policy Holder,No,No,0.12042043006583204,Low
3027,Nov,Honda,Policy Holder,No,No,0.03338793796923281,Low
3028,Aug,Toyota,Policy Holder,No,No,0.10283741105556801,Low
3029,Aug,Mazda,Third Party,No,No,0.03509179516489736,Low
3030,Aug,Toyota,Policy Holder,Yes,No,0.7297279061945895,High
3031,Sep,Mercury,Policy Holder,No,No,0.6812555668086595,High
3032,Sep,Mazda,Policy Holder,No,No,0.5505393697112827,Medium
3033,Apr,Chevrolet,Policy Holder,No,No,0.8465455152433916,High
3034,Sep,Honda,Policy Holder,No,No,0.4887476978710133,Medium
3035,Sep,Mazda,Third Party,No,No,0.058314439555133386,Low
3036,Sep,Pontiac,Policy Holder,No,No,0.10988282544229519,Low
3037,Dec,Honda,Policy Holder,No,No,0.7838568877898888,High
3038,Apr,Toyota,Third Party,No,No,0.09369511882611237,Low
3039,Oct,Chevrolet,Policy Holder,No,No,0.17640123776059896,Low
3040,Sep,Pontiac,Policy Holder,No,No,0.49706554149730375,Medium
3041,Sep,Mazda,Policy Holder,No,No,0.06997417332048007,Low
3042,Apr,Honda,Policy Holder,No,No,0.813082758985615,High
3043,Sep,Ford,Policy Holder,No,No,0.1600824164074909,Low
3044,Sep,Mazda,Third Party,Yes,No,0.00036045276149928473,Low
3045,Apr,Honda,Policy Holder,No,No,0.8144511933610817,High
3046,Aug,Pontiac,Third Party,No,No,0.04413422471345159,Low
3047,May,Mazda,Policy Holder,No,No,0.09415620950022255,Low
3048,May,Chevrolet,Policy Holder,No,No,0.12164901596091597,Low
3049,Dec,Pontiac,Third Party,No,No,0.10304931456607429,Low
3050,Sep,Honda,Third Party,No,No,0.057391657578274205,Low
3051,Sep,Honda,Policy Holder,No,No,0.5444121974055841,Medium
3052,Sep,Pontiac,Policy Holder,No,No,0.10008494911335666,Low
3053,Jul,Mazda,Third Party,No,No,0.09895560244529353,Low
3054,Apr,Pontiac,Policy Holder,No,No,0.5411892369050935,Medium
3055,Jun,Honda,Policy Holder,No,No,0.6243378934322327,High
3056,Feb,Mazda,Policy Holder,No,No,0.6511410123462574,High
3057,Feb,Pontiac,Policy Holder,No,No,0.6702675289453185,High
3058,Jan,Pontiac,Policy Holder,No,Yes,0.8531629513460195,High
3059,Jul,Pontiac,Policy Holder,No,No,0.4660772970979737,Medium
3060,May,Toyota,Policy Holder,No,No,0.12240265680072764,Low
3061,Apr,Pontiac,Third Party,No,No,0.7044812096222653,High
3062,Apr,Toyota,Third Party,No,No,0.08238039779621084,Low
3063,Apr,Mazda,Policy Holder,No,No,0.7843663768501667,High
3064,Apr,Toyota,Third Party,No,No,0.05471218197495548,Low
3065,Apr,Accura,Policy Holder,No,No,0.7939690437481711,High
3066,Apr,Accura,Policy Holder,No,No,0.9063685553285559,High
3067,Apr,Chevrolet,Policy Holder,No,No,0.628313448954769,High
3068,Apr,Mazda,Policy Holder,Yes,No,0.5946127272949171,Medium
3069,Dec,Pontiac,Policy Holder,No,No,0.1692491715371255,Low
3070,Dec,Chevrolet,Policy Holder,No,No,0.7946510929699868,High
3071,Dec,Honda,Third Party,No,No,0.003072466503139756,Low
3072,Dec,Pontiac,Third Party,No,No,0.019638298446284272,Low
3073,Dec,Mazda,Policy Holder,No,No,0.6782747145032851,High
3074,Oct,Toyota,Policy Holder,No,No,0.6539610606887921,High
3075,Sep,Toyota,Policy Holder,No,No,0.6021292490827491,High
3076,Sep,Honda,Policy Holder,No,No,0.05003910051240278,Low
3077,Sep,Mazda,Policy Holder,No,No,0.047816614545152035,Low
3078,Sep,Mazda,Third Party,No,No,0.04003930169400417,Low
3079,Apr,Toyota,Policy Holder,No,No,0.6978879696104092,High
3080,Aug,Chevrolet,Policy Holder,No,No,0.6944598423680384,High
3081,Jul,Toyota,Policy Holder,No,No,0.481166948891074,Medium
3082,Jul,Honda,Third Party,No,No,0.018876335102707646,Low
3083,Jul,Toyota,Policy Holder,No,No,0.43649068640537664,Medium
3084,Jul,Pontiac,Policy Holder,No,No,0.05877486612932565,Low
3085,Jun,Pontiac,Policy Holder,No,No,0.07570354542552908,Low
3086,Jun,Toyota,Policy Holder,No,No,0.7505435802157833,High
3087,May,Honda,Policy Holder,No,No,0.18006480982901188,Low
3088,Apr,Toyota,Policy Holder,No,No,0.6500838580935424,High
3089,Apr,Toyota,Policy Holder,No,No,0.8498957378285757,High
3090,Apr,Toyota,Policy Holder,No,No,0.10789617217813705,Low
3091,Apr,Honda,Third Party,No,No,0.0915713673503507,Low
3092,Jun,Toyota,Policy Holder,No,No,0.650008740277654,High
3093,Oct,Mazda,Policy Holder,No,No,0.6793428830515156,High
3094,May,Honda,Policy Holder,No,No,0.7449120013005128,High
3095,Apr,Pontiac,Policy Holder,No,No,0.8828679946951296,High
3096,Apr,Pontiac,Policy Holder,No,No,0.6708669781245229,High
3097,Feb,Honda,Policy Holder,No,No,0.1594725879675612,Low
3098,Apr,Pontiac,Policy Holder,No,No,0.784948735750206,High
3099,Apr,Pontiac,Third Party,No,No,0.10593103357727982,Low
3100,Feb,Pontiac,Policy Holder,No,No,0.7734066934904796,High
3101,Mar,Toyota,Policy Holder,No,No,0.2007421722082724,Low
3102,Apr,Honda,Policy Holder,No,No,0.1308766815318278,Low
3103,Dec,Toyota,Policy Holder,No,No,0.14740967039477992,Low
3104,Dec,Toyota,Policy Holder,No,No,0.591442041990285,Medium
3105,Dec,Mazda,Policy Holder,No,No,0.6327231691728908,High
3106,Dec,Toyota,Policy Holder,No,No,0.6423565423114916,High
3107,Dec,Ford,Policy Holder,No,No,0.6809493950009445,High
3108,Dec,VW,Policy Holder,No,No,0.02711806086342054,Low
3109,Dec,Toyota,Policy Holder,No,No,0.07304064595791672,Low
3110,Dec,Pontiac,Policy Holder,No,No,0.4913335261875545,Medium
3111,Dec,Toyota,Policy Holder,No,No,0.13886898724098287,Low
3112,Dec,Chevrolet,Policy Holder,Yes,Yes,0.639137475298009,High
3113,Dec,Toyota,Policy Holder,Yes,No,0.8656308169274801,High
3114,Dec,Pontiac,Policy Holder,No,No,0.3751534867416433,Medium
3115,Nov,Honda,Policy Holder,No,No,0.04049366355200018,Low
3116,Jul,Mazda,Policy Holder,No,No,0.07205659137836634,Low
3117,Jun,Honda,Third Party,No,No,0.07407417193833529,Low
3118,Apr,Accura,Policy Holder,No,No,0.8159976618345041,High
3119,Nov,Mazda,Policy Holder,No,No,0.4407328236676114,Medium
3120,Nov,Pontiac,Policy Holder,No,No,0.5093749967346588,Medium
3121,Oct,Pontiac,Policy Holder,No,No,0.03439757229678462,Low
3122,Jun,Toyota,Policy Holder,No,No,0.1263698120919074,Low
3123,Jun,Pontiac,Policy Holder,No,No,0.6369284272795702,High
3124,Oct,Honda,Third Party,No,No,0.0343848479176437,Low
3125,Jan,Mazda,Policy Holder,No,No,0.6060459500594384,High
3126,May,Pontiac,Third Party,No,No,0.048861613442426274,Low
3127,Jun,Toyota,Policy Holder,No,No,0.1362547458041636,Low
3128,May,Chevrolet,Third Party,No,No,0.06832963471867762,Low
3129,May,Honda,Third Party,No,No,0.0527976970657132,Low
3130,Apr,Honda,Policy Holder,No,No,0.7663480794915544,High
3131,Jul,VW,Third Party,No,No,0.0005465698319378511,Low
3132,Apr,Toyota,Policy Holder,No,No,0.2152441176742827,Low
3133,Jul,Pontiac,Third Party,No,No,0.09116891596247129,Low
3134,Jul,Pontiac,Policy Holder,No,No,0.5536997740554456,Medium
3135,Aug,Toyota,Policy Holder,No,No,0.14389971438006918,Low
3136,Aug,Honda,Policy Holder,No,No,0.6481692994163909,High
3137,Sep,Chevrolet,Policy Holder,No,No,0.6821183761544123,High
3138,Sep,Toyota,Policy Holder,No,No,0.8329745898095532,High
3139,Oct,Chevrolet,Policy Holder,No,No,0.10660243078010422,Low
